timestamp,building_id,temperature,humidity,occupancy,hvac_energy,lighting_energy,equipment_energy,water_consumption,total_energy,day_of_week,is_weekend,anomaly,anomaly_status,actual_anomaly,predicted_anomaly
2026-01-20 04:00:00,B002,23.4,53.53,14,208.07,22.37,86.27,22.38,316.72,1,0,1,Normal,0,0
2026-01-20 05:00:00,B001,21.41,53.78,46,239.63,57.96,63.06,28.33,360.65,1,0,1,Normal,0,0
2026-01-20 06:00:00,B002,25.45,52.45,0,197.15,25.51,40.79,27.59,263.44,1,0,1,Normal,0,0
2026-01-20 07:00:00,B001,25.93,52.42,52,296.29,70.23,70.35,24.82,436.87,1,0,1,Normal,0,0
2026-01-20 08:00:00,B004,25.53,52.59,50,300.46,44.0,77.43,24.14,421.89,1,0,1,Normal,0,0
2026-01-20 09:00:00,B003,30.2,54.4,111,623.49,128.09,100.8,34.39,852.38,1,0,1,Normal,0,0
2026-01-20 10:00:00,B004,26.54,50.42,110,513.29,111.25,111.12,36.6,735.66,1,0,1,Normal,0,0
2026-01-20 11:00:00,B001,30.21,52.56,137,641.01,127.09,108.71,35.37,876.82,1,0,1,Normal,0,0
2026-01-20 12:00:00,B001,30.5,55.4,141,678.59,138.15,106.68,41.22,923.43,1,0,1,Normal,1,0
2026-01-20 13:00:00,B004,27.82,51.55,111,524.25,126.45,87.52,41.73,738.21,1,0,1,Normal,0,0
2026-01-20 14:00:00,B001,30.42,49.64,107,575.16,111.87,81.26,36.5,2030.87,1,0,-1,Anomaly,1,1
2026-01-20 15:00:00,B004,27.16,52.73,127,554.8,126.49,108.32,38.17,789.61,1,0,1,Normal,0,0
2026-01-20 16:00:00,B003,26.93,57.07,111,478.76,108.75,102.49,34.8,689.99,1,0,1,Normal,0,0
2026-01-20 17:00:00,B004,25.68,54.74,129,487.88,119.17,108.19,42.05,715.23,1,0,1,Normal,0,0
2026-01-20 18:00:00,B003,23.8,53.51,123,409.3,112.29,123.93,35.97,645.53,1,0,1,Normal,0,0
2026-01-20 19:00:00,B004,23.92,56.49,37,211.67,49.29,80.78,31.09,341.74,1,0,1,Normal,0,0
2026-01-20 20:00:00,B001,22.69,52.35,83,332.42,82.6,88.15,38.25,503.18,1,0,1,Normal,0,0
2026-01-20 21:00:00,B004,17.84,60.12,86,333.81,79.4,75.06,33.67,488.27,1,0,1,Normal,0,0
2026-01-20 22:00:00,B001,21.63,57.41,0,140.7,29.39,44.33,19.97,214.43,1,0,1,Normal,0,0
2026-01-20 23:00:00,B004,16.68,57.74,4,140.59,19.32,46.0,23.69,205.91,1,0,1,Normal,0,0
2026-01-21 00:00:00,B004,20.55,54.21,14,188.79,41.33,50.43,25.38,280.54,2,0,1,Normal,0,0
2026-01-21 01:00:00,B002,20.86,53.91,15,224.34,40.21,50.52,19.83,315.07,2,0,1,Normal,0,0
2026-01-21 02:00:00,B001,18.03,59.59,19,195.3,44.48,52.97,21.27,292.74,2,0,1,Normal,0,0
2026-01-21 03:00:00,B002,19.85,60.76,40,262.9,53.82,66.13,22.03,382.86,2,0,1,Normal,0,0
2026-01-21 04:00:00,B001,19.84,55.17,7,130.64,59.51,47.14,22.28,237.3,2,0,1,Normal,0,0
2026-01-21 05:00:00,B002,22.38,57.18,0,153.94,40.88,52.08,22.0,715.47,2,0,1,Normal,0,0
2026-01-21 06:00:00,B003,23.54,48.97,0,122.57,20.04,53.6,15.95,196.21,2,0,1,Normal,0,0
2026-01-21 07:00:00,B004,26.46,52.01,49,307.1,66.16,65.39,25.98,438.66,2,0,1,Normal,0,0
2026-01-21 08:00:00,B001,28.47,52.67,59,417.61,66.44,92.21,24.81,576.25,2,0,1,Normal,0,0
2026-01-21 09:00:00,B001,29.63,49.46,146,698.01,124.08,113.2,39.2,935.3,2,0,1,Normal,1,0
2026-01-21 10:00:00,B004,27.49,50.45,112,542.19,97.68,89.82,38.45,729.69,2,0,1,Normal,0,0
2026-01-21 11:00:00,B001,28.52,50.74,123,584.73,119.56,115.31,36.25,819.59,2,0,1,Normal,0,0
2026-01-21 12:00:00,B001,26.47,54.64,119,460.1,107.85,101.33,36.95,669.28,2,0,1,Normal,0,0
2026-01-21 13:00:00,B002,27.62,52.63,137,573.22,133.64,121.71,35.67,828.58,2,0,1,Normal,0,0
2026-01-21 14:00:00,B001,29.78,45.4,157,705.15,147.85,104.46,44.11,957.47,2,0,-1,Anomaly,1,1
2026-01-21 15:00:00,B003,29.96,45.66,112,609.35,119.39,119.92,36.67,848.67,2,0,1,Normal,0,0
2026-01-21 16:00:00,B003,24.65,52.86,112,373.0,101.58,112.72,34.61,587.31,2,0,1,Normal,0,0
2026-01-21 17:00:00,B004,24.41,56.17,135,438.93,128.3,102.5,39.68,669.73,2,0,1,Normal,0,0
2026-01-21 18:00:00,B001,23.96,46.78,130,434.4,126.06,100.21,40.04,660.67,2,0,1,Normal,0,0
2026-01-21 19:00:00,B004,23.13,53.94,87,354.81,87.11,110.22,30.61,552.14,2,0,1,Normal,0,0
2026-01-21 20:00:00,B003,20.29,55.28,68,244.7,71.43,76.63,25.77,712.4,2,0,1,Normal,0,0
2026-01-21 21:00:00,B001,21.1,60.61,54,264.75,80.68,68.66,33.52,414.08,2,0,1,Normal,0,0
2026-01-21 22:00:00,B001,18.96,56.37,18,193.18,44.42,36.34,20.8,273.94,2,0,1,Normal,0,0
2026-01-21 23:00:00,B004,19.15,58.57,26,228.44,53.29,59.49,23.61,341.22,2,0,1,Normal,0,0
2026-01-22 00:00:00,B003,19.82,57.51,22,215.72,38.82,58.72,26.33,313.27,3,0,1,Normal,0,0
2026-01-22 01:00:00,B001,19.18,51.02,17,201.96,32.15,65.65,33.14,299.76,3,0,1,Normal,0,0
2026-01-22 02:00:00,B004,19.02,59.8,26,187.2,43.64,49.01,20.17,279.86,3,0,1,Normal,0,0
2026-01-22 03:00:00,B003,20.3,57.5,27,161.7,47.91,48.3,25.4,257.9,3,0,1,Normal,0,0
2026-01-22 04:00:00,B004,21.37,57.84,30,206.17,42.49,69.51,22.38,318.17,3,0,1,Normal,0,0
2026-01-22 05:00:00,B002,22.15,67.7,19,216.84,43.22,69.57,21.23,329.63,3,0,1,Normal,0,0
2026-01-22 06:00:00,B001,23.61,48.94,7,200.24,21.39,37.79,18.89,259.42,3,0,1,Normal,0,0
2026-01-22 07:00:00,B002,27.69,58.33,62,433.39,64.44,91.82,25.92,1381.72,3,0,-1,Anomaly,1,1
2026-01-22 08:00:00,B003,27.34,52.47,78,449.28,89.97,89.38,31.58,628.62,3,0,1,Normal,0,0
2026-01-22 09:00:00,B002,27.09,54.32,107,503.12,109.73,114.42,31.63,727.27,3,0,1,Normal,0,0
2026-01-22 10:00:00,B002,29.38,52.18,125,599.24,114.36,111.8,41.59,825.4,3,0,1,Normal,0,0
2026-01-22 11:00:00,B003,28.33,51.56,114,549.06,101.66,81.78,37.27,732.5,3,0,1,Normal,0,0
2026-01-22 12:00:00,B004,30.76,49.91,120,692.32,105.78,108.48,39.27,906.58,3,0,1,Normal,0,0
2026-01-22 13:00:00,B002,29.38,53.3,139,620.68,124.31,130.1,39.45,875.09,3,0,1,Normal,0,0
2026-01-22 14:00:00,B004,28.17,48.36,122,604.69,120.56,102.06,37.2,827.31,3,0,1,Normal,0,0
2026-01-22 15:00:00,B002,28.21,55.15,120,553.2,121.43,106.12,38.86,780.74,3,0,1,Normal,0,0
2026-01-22 16:00:00,B004,24.14,53.68,99,405.96,95.33,97.74,31.36,599.03,3,0,1,Normal,0,0
2026-01-22 17:00:00,B003,23.6,51.81,131,403.03,112.47,86.5,38.58,602.01,3,0,1,Normal,0,0
2026-01-22 18:00:00,B002,22.21,54.55,129,448.45,122.44,131.21,36.77,702.1,3,0,1,Normal,0,0
2026-01-22 19:00:00,B003,22.92,59.31,92,333.98,87.81,86.99,31.13,508.78,3,0,1,Normal,0,0
2026-01-22 20:00:00,B002,24.1,53.34,55,239.08,64.35,82.56,21.92,385.99,3,0,1,Normal,0,0
2026-01-22 21:00:00,B003,23.81,56.17,63,294.06,84.7,80.63,33.47,459.4,3,0,1,Normal,0,0
2026-01-22 22:00:00,B003,20.63,54.49,13,203.84,45.72,69.08,19.89,778.83,3,0,1,Normal,0,0
2026-01-22 23:00:00,B002,19.92,59.31,33,201.48,54.36,70.56,28.44,326.4,3,0,1,Normal,0,0
2026-01-23 00:00:00,B002,16.3,60.91,8,130.12,25.42,51.65,24.41,207.2,4,0,1,Normal,0,0
2026-01-23 01:00:00,B002,18.36,63.37,14,178.5,41.49,48.06,18.24,268.06,4,0,1,Normal,0,0
2026-01-23 02:00:00,B001,18.49,57.23,19,189.61,51.8,67.48,19.58,308.89,4,0,1,Normal,0,0
2026-01-23 03:00:00,B004,19.53,59.24,12,190.11,35.39,37.27,29.48,262.77,4,0,1,Normal,0,0
2026-01-23 04:00:00,B001,21.25,56.67,3,180.34,42.91,57.96,25.7,281.21,4,0,1,Normal,0,0
2026-01-23 05:00:00,B001,22.0,59.89,12,174.91,48.74,45.01,21.71,268.67,4,0,1,Normal,0,0
2026-01-23 06:00:00,B003,21.03,54.33,26,253.59,61.51,75.52,24.67,390.62,4,0,1,Normal,0,0
2026-01-23 07:00:00,B002,26.42,56.03,44,336.96,63.24,73.61,24.71,473.82,4,0,1,Normal,0,0
2026-01-23 08:00:00,B004,24.89,53.97,61,306.72,77.4,86.94,30.45,471.06,4,0,1,Normal,0,0
2026-01-23 09:00:00,B003,27.89,52.86,109,485.81,117.61,105.32,34.2,708.75,4,0,1,Normal,0,0
2026-01-23 10:00:00,B001,31.44,51.55,137,705.28,129.48,100.98,34.45,935.73,4,0,-1,Anomaly,1,1
2026-01-23 11:00:00,B002,27.45,54.03,97,475.76,93.89,89.89,30.59,659.54,4,0,1,Normal,0,0
2026-01-23 12:00:00,B003,25.2,54.05,111,460.37,104.11,112.22,36.71,676.7,4,0,1,Normal,0,0
2026-01-23 13:00:00,B002,28.4,53.44,125,590.58,119.41,114.17,35.36,824.16,4,0,1,Normal,0,0
2026-01-23 14:00:00,B003,29.98,56.74,143,644.47,119.78,133.31,41.25,897.56,4,0,1,Normal,0,0
2026-01-23 15:00:00,B002,30.47,54.72,119,642.66,112.15,113.53,34.63,868.35,4,0,1,Normal,0,0
2026-01-23 16:00:00,B001,24.66,57.28,111,433.94,116.47,95.83,34.3,646.24,4,0,1,Normal,0,0
2026-01-23 17:00:00,B004,26.04,52.61,148,585.17,116.07,116.04,44.76,817.28,4,0,1,Normal,0,0
2026-01-23 18:00:00,B001,23.3,52.68,98,387.79,110.88,100.03,35.44,598.69,4,0,1,Normal,0,0
2026-01-23 19:00:00,B004,22.55,58.59,27,228.42,57.88,40.36,24.02,326.66,4,0,1,Normal,0,0
2026-01-23 20:00:00,B002,25.47,56.89,66,348.03,72.52,99.73,32.54,520.29,4,0,1,Normal,0,0
2026-01-23 21:00:00,B003,18.21,62.31,52,274.11,70.75,80.42,29.24,425.27,4,0,1,Normal,0,0
2026-01-23 22:00:00,B001,20.05,55.16,0,181.24,30.03,62.27,24.34,273.53,4,0,1,Normal,0,0
2026-01-23 23:00:00,B004,19.87,56.38,20,160.68,53.84,44.19,21.62,258.71,4,0,1,Normal,0,0
2026-01-24 00:00:00,B001,20.63,51.77,23,191.86,53.96,73.95,22.16,319.77,5,1,1,Normal,0,0
2026-01-24 01:00:00,B004,19.32,56.16,11,154.89,26.5,77.81,17.75,259.2,5,1,1,Normal,0,0
2026-01-24 02:00:00,B001,20.13,59.92,0,159.48,34.7,36.79,18.71,230.97,5,1,1,Normal,0,0
2026-01-24 03:00:00,B004,19.88,55.66,33,253.36,51.45,74.21,27.84,379.02,5,1,1,Normal,0,0
2026-01-24 04:00:00,B004,21.9,57.97,29,198.88,50.96,64.51,28.25,314.35,5,1,1,Normal,0,0
2026-01-24 05:00:00,B002,22.19,55.33,18,129.84,36.77,43.56,25.58,210.17,5,1,1,Normal,0,0
2026-01-24 06:00:00,B004,24.93,55.51,47,275.73,76.89,78.43,21.67,431.04,5,1,1,Normal,0,0
2026-01-24 07:00:00,B002,24.74,51.19,3,205.33,40.42,59.84,23.7,305.58,5,1,1,Normal,0,0
2026-01-24 08:00:00,B004,27.07,53.72,0,270.74,24.08,43.99,14.48,338.81,5,1,1,Normal,0,0
2026-01-24 09:00:00,B003,27.49,44.28,9,302.71,25.62,66.16,24.04,394.49,5,1,1,Normal,0,0
2026-01-24 10:00:00,B003,30.02,51.43,19,395.47,40.21,42.83,21.75,478.52,5,1,1,Normal,0,0
2026-01-24 11:00:00,B003,28.75,47.73,23,334.96,49.58,46.55,25.56,431.09,5,1,1,Normal,0,0
2026-01-24 12:00:00,B004,26.34,57.45,16,280.0,43.12,59.37,18.4,382.49,5,1,1,Normal,0,0
2026-01-24 13:00:00,B002,30.72,53.97,25,419.43,57.53,62.75,27.26,539.71,5,1,1,Normal,0,0
2026-01-24 14:00:00,B002,26.97,54.91,1,310.81,37.02,43.33,15.76,391.16,5,1,1,Normal,0,0
2026-01-24 15:00:00,B004,26.55,58.29,41,343.88,66.46,78.6,24.14,488.94,5,1,1,Normal,0,0
2026-01-24 16:00:00,B003,25.61,51.35,18,231.31,45.21,64.31,19.71,340.84,5,1,1,Normal,0,0
2026-01-24 17:00:00,B003,27.36,58.56,36,331.37,44.09,76.58,20.14,452.03,5,1,1,Normal,0,0
2026-01-24 18:00:00,B002,20.8,59.4,25,202.68,45.93,61.27,24.03,309.88,5,1,1,Normal,0,0
2026-01-24 19:00:00,B003,27.41,52.58,26,320.65,56.68,69.03,29.32,446.36,5,1,1,Normal,0,0
2026-01-24 20:00:00,B001,23.08,58.86,28,239.52,49.19,59.54,32.2,348.25,5,1,1,Normal,0,0
2026-01-24 21:00:00,B002,20.8,53.28,26,211.86,52.22,83.54,24.19,347.62,5,1,1,Normal,0,0
2026-01-24 22:00:00,B003,19.59,54.73,29,195.51,47.75,56.37,27.7,299.63,5,1,1,Normal,0,0
2026-01-24 23:00:00,B002,19.6,55.37,39,283.06,49.06,90.55,26.55,422.68,5,1,1,Normal,0,0
2026-01-25 00:00:00,B001,19.78,55.52,22,199.63,44.41,61.35,24.8,305.39,6,1,1,Normal,0,0
2026-01-25 01:00:00,B002,20.14,53.76,30,235.22,53.47,51.24,23.47,339.94,6,1,1,Normal,0,0
2026-01-25 02:00:00,B002,20.5,60.42,18,174.39,37.35,72.68,23.29,284.43,6,1,1,Normal,0,0
2026-01-25 03:00:00,B002,20.6,55.92,41,249.28,56.81,71.76,27.76,377.85,6,1,1,Normal,0,0
2026-01-25 04:00:00,B002,21.2,57.46,9,177.58,28.78,63.01,19.61,269.37,6,1,1,Normal,0,0
2026-01-25 05:00:00,B001,22.48,54.05,47,206.16,71.85,85.74,26.82,363.75,6,1,1,Normal,0,0
2026-01-25 06:00:00,B004,23.71,49.68,19,242.18,40.94,62.88,22.67,346.01,6,1,1,Normal,0,0
2026-01-25 07:00:00,B002,26.99,54.31,0,287.08,41.62,44.08,22.48,372.78,6,1,1,Normal,0,0
2026-01-25 08:00:00,B002,27.39,47.57,21,304.93,56.93,70.26,19.95,432.12,6,1,1,Normal,0,0
2026-01-25 09:00:00,B003,23.12,55.23,9,142.24,35.65,54.51,21.2,232.4,6,1,1,Normal,0,0
2026-01-25 10:00:00,B002,29.31,48.24,32,415.08,44.33,72.86,30.54,532.27,6,1,1,Normal,0,0
2026-01-25 11:00:00,B003,29.12,58.4,10,353.43,20.31,33.46,24.99,407.2,6,1,1,Normal,0,0
2026-01-25 12:00:00,B004,28.97,55.25,13,361.51,27.32,60.97,26.0,449.8,6,1,1,Normal,0,0
2026-01-25 13:00:00,B001,28.25,53.19,0,303.43,19.01,43.61,20.07,366.05,6,1,1,Normal,0,0
2026-01-25 14:00:00,B001,30.02,55.78,13,401.83,50.13,73.03,22.91,524.99,6,1,1,Normal,0,0
2026-01-25 15:00:00,B004,28.96,49.98,0,359.67,30.93,56.23,23.01,446.83,6,1,1,Normal,0,0
2026-01-25 16:00:00,B001,25.34,55.96,0,211.13,33.12,52.4,24.68,296.64,6,1,1,Normal,0,0
2026-01-25 17:00:00,B004,25.9,54.65,31,258.62,33.94,70.36,18.8,362.92,6,1,1,Normal,0,0
2026-01-25 18:00:00,B004,22.54,56.52,31,252.26,42.12,55.52,20.7,1046.84,6,1,1,Normal,1,0
2026-01-25 19:00:00,B004,20.64,60.5,26,248.22,55.3,79.23,27.83,382.74,6,1,1,Normal,0,0
2026-01-25 20:00:00,B001,20.56,58.92,5,239.8,35.79,72.41,19.92,348.01,6,1,1,Normal,0,0
2026-01-25 21:00:00,B003,21.76,56.99,19,163.71,42.12,63.43,20.83,269.26,6,1,1,Normal,0,0
2026-01-25 22:00:00,B004,21.1,51.49,19,197.87,47.82,75.4,19.09,321.09,6,1,1,Normal,0,0
2026-01-25 23:00:00,B002,19.94,54.15,2,102.35,44.49,45.31,18.63,192.14,6,1,1,Normal,0,0
2026-01-26 00:00:00,B001,20.09,56.59,32,234.23,50.63,58.03,20.59,342.89,0,0,1,Normal,0,0
2026-01-26 01:00:00,B004,19.94,57.31,23,186.89,46.65,61.91,29.72,295.46,0,0,1,Normal,0,0
2026-01-26 02:00:00,B004,18.71,54.26,6,211.29,35.74,57.35,20.83,304.38,0,0,1,Normal,0,0
2026-01-26 03:00:00,B002,21.11,63.68,10,152.63,56.14,51.06,21.33,259.83,0,0,1,Normal,0,0
2026-01-26 04:00:00,B003,22.7,60.2,13,136.37,22.31,61.88,23.71,220.55,0,0,1,Normal,0,0
2026-01-26 05:00:00,B003,23.84,56.89,0,138.22,35.47,53.06,22.89,226.75,0,0,1,Normal,0,0
2026-01-26 06:00:00,B003,25.78,54.32,6,176.23,33.28,43.02,23.74,252.53,0,0,1,Normal,0,0
2026-01-26 07:00:00,B004,26.36,53.19,49,359.06,68.83,79.69,30.57,507.58,0,0,1,Normal,0,0
2026-01-26 08:00:00,B004,27.03,50.63,44,301.12,55.54,80.64,24.71,437.3,0,0,1,Normal,0,0
2026-01-26 09:00:00,B004,29.14,52.66,115,583.64,110.11,109.21,36.36,802.96,0,0,1,Normal,0,0
2026-01-26 10:00:00,B001,28.29,53.63,146,569.42,137.89,134.53,44.21,841.83,0,0,1,Normal,0,0
2026-01-26 11:00:00,B002,27.51,49.52,129,548.53,145.2,102.33,37.77,796.06,0,0,1,Normal,0,0
2026-01-26 12:00:00,B004,28.76,53.62,111,601.72,114.16,110.18,36.63,826.07,0,0,1,Normal,0,0
2026-01-26 13:00:00,B002,27.71,52.68,128,570.55,112.82,102.3,40.4,785.66,0,0,1,Normal,0,0
2026-01-26 14:00:00,B002,27.32,47.62,140,552.52,124.61,108.86,43.36,785.99,0,0,1,Normal,0,0
2026-01-26 15:00:00,B003,27.32,50.76,133,557.98,119.47,110.19,34.62,787.64,0,0,1,Normal,0,0
2026-01-26 16:00:00,B001,25.31,53.1,120,460.35,99.63,100.58,40.14,660.56,0,0,1,Normal,0,0
2026-01-26 17:00:00,B004,24.83,60.25,110,432.94,104.36,99.52,35.8,636.82,0,0,1,Normal,0,0
2026-01-26 18:00:00,B003,21.16,58.09,130,401.83,126.86,112.86,41.62,641.55,0,0,1,Normal,0,0
2026-01-26 19:00:00,B003,23.03,51.48,65,307.81,65.31,90.87,32.08,463.99,0,0,1,Normal,0,0
2026-01-26 20:00:00,B004,21.5,57.71,73,242.99,89.49,83.29,35.77,415.77,0,0,1,Normal,0,0
2026-01-26 21:00:00,B002,19.24,52.74,69,286.05,82.2,68.64,34.41,436.9,0,0,1,Normal,0,0
2026-01-26 22:00:00,B003,20.66,59.92,25,192.79,41.63,73.9,27.79,308.32,0,0,1,Normal,0,0
2026-01-26 23:00:00,B002,20.58,55.3,1,168.03,29.57,42.13,24.48,239.73,0,0,1,Normal,0,0
2026-01-27 00:00:00,B001,16.59,58.42,29,214.37,63.09,63.91,25.22,341.37,1,0,1,Normal,0,0
2026-01-27 01:00:00,B002,18.03,61.96,12,141.26,44.27,60.47,21.9,245.99,1,0,1,Normal,0,0
2026-01-27 02:00:00,B001,18.52,53.88,41,215.58,58.77,72.5,28.77,346.84,1,0,1,Normal,0,0
2026-01-27 03:00:00,B002,19.05,53.28,0,154.97,28.1,60.94,22.2,244.01,1,0,1,Normal,0,0
2026-01-27 04:00:00,B003,22.74,53.88,36,227.22,55.81,72.79,24.47,355.83,1,0,1,Normal,0,0
2026-01-27 05:00:00,B003,22.42,58.91,12,161.92,34.31,47.39,23.01,243.61,1,0,1,Normal,0,0
2026-01-27 06:00:00,B001,23.6,50.64,0,137.98,13.16,71.79,19.89,222.93,1,0,1,Normal,0,0
2026-01-27 07:00:00,B004,22.29,47.36,52,281.8,82.74,77.94,25.24,442.48,1,0,1,Normal,0,0
2026-01-27 08:00:00,B001,27.45,51.92,55,378.92,69.74,76.03,32.12,524.69,1,0,1,Normal,0,0
2026-01-27 09:00:00,B001,25.68,55.82,126,483.68,121.39,122.64,39.07,727.7,1,0,1,Normal,0,0
2026-01-27 10:00:00,B002,28.42,56.39,127,638.35,118.44,115.99,45.2,872.78,1,0,1,Normal,0,0
2026-01-27 11:00:00,B002,29.25,50.99,111,542.21,101.82,109.49,31.77,753.52,1,0,1,Normal,0,0
2026-01-27 12:00:00,B001,31.04,50.25,119,611.94,111.81,134.42,36.18,858.17,1,0,1,Normal,0,0
2026-01-27 13:00:00,B003,26.87,57.03,152,604.31,123.6,123.25,42.9,851.17,1,0,1,Normal,0,0
2026-01-27 14:00:00,B002,23.8,49.49,145,452.03,149.72,119.32,45.16,721.07,1,0,-1,Anomaly,0,1
2026-01-27 15:00:00,B004,27.81,51.93,126,552.64,108.32,114.17,40.1,775.13,1,0,1,Normal,0,0
2026-01-27 16:00:00,B002,29.2,52.97,120,576.5,105.74,120.72,38.93,802.96,1,0,1,Normal,0,0
2026-01-27 17:00:00,B002,27.15,54.77,121,520.04,111.18,95.43,34.77,726.66,1,0,1,Normal,0,0
2026-01-27 18:00:00,B004,24.31,53.31,129,484.77,130.6,94.84,35.88,710.22,1,0,1,Normal,0,0
2026-01-27 19:00:00,B001,21.97,56.12,44,266.85,60.92,66.13,27.57,393.9,1,0,1,Normal,0,0
2026-01-27 20:00:00,B004,22.71,48.18,56,294.76,59.31,61.66,24.31,415.73,1,0,1,Normal,0,0
2026-01-27 21:00:00,B001,19.0,55.52,34,189.39,63.83,62.75,23.5,315.98,1,0,1,Normal,0,0
2026-01-27 22:00:00,B001,20.38,58.17,15,154.22,46.35,62.52,23.75,263.09,1,0,1,Normal,0,0
2026-01-27 23:00:00,B001,19.93,54.09,19,120.82,47.61,50.59,19.9,219.02,1,0,1,Normal,0,0
2026-01-28 00:00:00,B004,20.59,56.88,2,134.17,37.13,36.73,25.12,208.02,2,0,1,Normal,0,0
2026-01-28 01:00:00,B001,23.31,56.69,33,246.52,72.25,67.19,28.62,385.97,2,0,1,Normal,0,0
2026-01-28 02:00:00,B003,20.26,55.84,0,162.92,47.48,58.63,15.29,594.35,2,0,1,Normal,0,0
2026-01-28 03:00:00,B004,19.7,57.66,0,144.46,24.51,33.05,17.2,202.02,2,0,1,Normal,0,0
2026-01-28 04:00:00,B003,21.46,53.38,13,178.04,52.09,64.7,15.09,294.84,2,0,1,Normal,0,0
2026-01-28 05:00:00,B001,20.05,56.35,25,187.78,50.57,70.67,21.4,309.02,2,0,1,Normal,0,0
2026-01-28 06:00:00,B002,22.96,57.35,35,232.12,58.49,77.04,27.55,367.65,2,0,1,Normal,0,0
2026-01-28 07:00:00,B001,24.68,55.13,53,309.55,53.56,88.68,26.71,451.8,2,0,1,Normal,0,0
2026-01-28 08:00:00,B003,25.71,52.38,76,336.79,81.84,110.02,32.78,528.65,2,0,1,Normal,0,0
2026-01-28 09:00:00,B003,27.76,53.79,119,551.03,106.8,105.94,33.28,763.77,2,0,1,Normal,0,0
2026-01-28 10:00:00,B004,27.1,55.6,117,539.09,118.52,109.6,39.94,767.21,2,0,1,Normal,0,0
2026-01-28 11:00:00,B002,30.51,45.59,133,660.11,131.67,112.34,38.28,904.12,2,0,1,Normal,0,0
2026-01-28 12:00:00,B004,29.0,55.98,129,626.33,103.7,114.52,39.39,844.55,2,0,1,Normal,0,0
2026-01-28 13:00:00,B003,28.82,51.58,96,600.12,97.02,113.33,34.12,810.47,2,0,1,Normal,0,0
2026-01-28 14:00:00,B001,27.84,54.36,142,594.13,138.37,107.55,37.49,840.06,2,0,1,Normal,0,0
2026-01-28 15:00:00,B002,27.77,56.71,140,599.72,126.51,111.39,37.54,837.62,2,0,1,Normal,0,0
2026-01-28 16:00:00,B001,27.74,49.02,110,504.37,112.83,118.77,39.4,735.97,2,0,1,Normal,0,0
2026-01-28 17:00:00,B001,23.99,52.87,125,429.53,120.31,122.7,39.95,672.54,2,0,1,Normal,0,0
2026-01-28 18:00:00,B002,23.01,54.63,127,440.91,121.63,109.87,42.2,1623.49,2,0,-1,Anomaly,1,1
2026-01-28 19:00:00,B004,22.25,53.52,63,293.47,71.93,90.04,30.42,455.44,2,0,1,Normal,0,0
2026-01-28 20:00:00,B001,19.48,62.46,51,236.71,55.97,78.91,28.08,371.59,2,0,1,Normal,0,0
2026-01-28 21:00:00,B003,19.24,54.81,49,262.96,55.33,89.5,22.17,407.79,2,0,1,Normal,0,0
2026-01-28 22:00:00,B001,18.96,55.86,9,206.35,41.97,55.25,20.54,303.57,2,0,1,Normal,0,0
2026-01-28 23:00:00,B002,20.48,57.37,27,220.62,49.06,73.76,23.97,343.43,2,0,1,Normal,0,0
2026-01-29 00:00:00,B002,19.39,53.7,18,213.65,41.49,85.42,28.56,340.56,3,0,1,Normal,0,0
2026-01-29 01:00:00,B002,19.46,56.08,4,152.87,29.41,57.98,22.66,240.26,3,0,1,Normal,0,0
2026-01-29 02:00:00,B004,20.95,57.48,21,214.95,42.26,60.99,27.76,318.2,3,0,1,Normal,0,0
2026-01-29 03:00:00,B001,20.26,55.87,0,156.98,38.38,57.22,21.79,252.58,3,0,1,Normal,0,0
2026-01-29 04:00:00,B004,22.09,55.68,27,185.63,46.22,59.85,21.92,291.69,3,0,1,Normal,0,0
2026-01-29 05:00:00,B004,22.55,54.14,0,157.96,19.27,73.88,20.35,251.11,3,0,1,Normal,0,0
2026-01-29 06:00:00,B002,24.4,50.26,4,147.94,38.75,53.8,21.31,240.49,3,0,1,Normal,0,0
2026-01-29 07:00:00,B002,24.42,55.75,43,243.48,58.46,68.77,23.63,370.71,3,0,1,Normal,0,0
2026-01-29 08:00:00,B004,22.84,60.84,40,242.73,58.25,61.64,24.85,362.63,3,0,1,Normal,0,0
2026-01-29 09:00:00,B001,27.33,53.39,137,575.53,138.76,129.47,39.93,843.76,3,0,1,Normal,0,0
2026-01-29 10:00:00,B003,30.46,52.44,112,592.92,108.24,114.67,41.62,815.83,3,0,1,Normal,0,0
2026-01-29 11:00:00,B004,30.22,53.97,125,669.01,119.81,107.53,32.51,896.35,3,0,1,Normal,0,0
2026-01-29 12:00:00,B001,30.45,47.97,119,651.78,103.87,115.26,41.47,870.92,3,0,1,Normal,0,0
2026-01-29 13:00:00,B002,30.68,56.77,127,645.72,117.14,98.41,36.24,861.27,3,0,1,Normal,0,0
2026-01-29 14:00:00,B002,28.46,53.38,121,533.97,119.58,112.35,34.03,765.9,3,0,1,Normal,0,0
2026-01-29 15:00:00,B001,27.83,57.98,100,500.48,87.56,104.53,38.54,692.56,3,0,1,Normal,0,0
2026-01-29 16:00:00,B003,25.57,52.01,134,488.72,125.41,134.07,42.3,748.2,3,0,1,Normal,0,0
2026-01-29 17:00:00,B002,24.82,60.04,112,427.93,109.21,98.29,40.56,635.43,3,0,1,Normal,0,0
2026-01-29 18:00:00,B002,24.92,56.86,96,384.45,97.53,85.22,36.8,567.2,3,0,1,Normal,0,0
